year,location_code,coal_metal_export_share,oil_exports_share,primary_exports_share_1,primary_exports_share_2,exp_to_gdp,res_rents
2000,ITA,0.0125528012029193,0.01537529291978,0.0575603690202218,0.0730504466873702,,
2001,ITA,0.0122051858441769,0.0150488465291487,0.0585286867283401,0.0737976627895515,,
2002,ITA,0.0115590858904798,0.013705493484695,0.0620565738856052,0.0759387852680032,,
2003,ITA,0.0111786494099782,0.0169666012627157,0.0624283829643172,0.0795785111575852,,
2004,ITA,0.0123905344286031,0.0182653610698032,0.0601665203891732,0.078790280780547,,
2005,ITA,0.0130478737645715,0.025436903992578,0.0599772282616703,0.0858351733346838,49.4138148269597,0.11700807561757
2006,ITA,0.0179619186426122,0.0263026720021929,0.0595283183127076,0.0863639025199085,53.292274830165,0.133054825891858
2007,ITA,0.0192938009785098,0.0286672453350251,0.0596601895239176,0.0887632610208997,55.2136471865318,0.119195015718549
2008,ITA,0.0197050621343623,0.0344159723098486,0.0646852781143556,0.100202770158782,54.7180076742909,0.140130328230833
2009,ITA,0.020590236417681,0.0257632496092386,0.0735899865891412,0.10070855360355,45.6091167384025,0.0889049873304183
2010,ITA,0.025542632788387,0.033710015278754,0.0730835555119701,0.107745910920027,52.3455973754055,0.101210561157852
2011,ITA,0.0315774152886255,0.035644100429374,0.0724349265301132,0.109018565272797,55.582987559596,0.151029348852291
2012,ITA,0.0345311550349695,0.0404967211424669,0.0731284401267614,0.114506246285345,,
2013,ITA,0.0277045181458093,0.0325079782198789,0.0759612132512521,0.10923773213797,,
2014,ITA,0.0248319016562649,0.0264774419974785,0.0762509688259502,0.103376808341493,,
2015,ITA,0.0240271116642324,0.0237703344857242,0.079177625978468,0.103731834153447,,
2016,ITA,0.023547762687038,0.0192747008405406,0.0812222776802493,0.101478143886831,,
1962,ITA,0.0167910402282882,0.0546254043907501,0.194704163604639,0.251431211748498,,
1963,ITA,0.0158643898879638,0.0547382013565009,0.17735015602603,0.234633182132069,,
1964,ITA,0.0230612694813283,0.050171692908278,0.160825363634904,0.213779689274442,,
1965,ITA,0.0267297644649814,0.0543830825340117,0.156203920160224,0.213210580296657,,
1966,ITA,0.0221444477955165,0.0581318867995034,0.138956745712698,0.199217173487213,,
1967,ITA,0.0186958811615402,0.0608496005559852,0.133448573927178,0.196243918164589,,
1968,ITA,0.0223717935270682,0.0589059417662202,0.116237152810243,0.176992993169347,,
1969,ITA,0.0199792717519796,0.0515822523188365,0.112625281145422,0.166001870965759,,
1970,ITA,0.0199706644363193,0.0506804570222869,0.108581098251854,0.161075969086163,,
1971,ITA,0.0180124945718137,0.0535323869221142,0.110966610815547,0.166227619621004,,
1972,ITA,0.0162791131734723,0.0434901894166429,0.111310934323614,0.156484435665359,,
1973,ITA,0.0179001257805922,0.0561998202708919,0.10709553051826,0.164986801416855,,
1974,ITA,0.0232410063593021,0.0798136799115767,0.101061913804148,0.183380388957301,,
1975,ITA,0.0207424589639016,0.0555288315067032,0.104752339763986,0.163647611564493,,
1976,ITA,0.02061381000688,0.0544212964632813,0.0984097919911093,0.156062100769788,,
1977,ITA,0.0191394419190136,0.0554532752144445,0.0950044808208694,0.151961158060179,,
1978,ITA,0.014625068079219,0.0573438431356513,0.0878035948472394,0.146114262040768,,
1979,ITA,0.0143636421130913,0.0691965197961629,0.0938117714342286,0.16400257969166,,
1980,ITA,0.0143402246056176,0.0450484314652428,0.0720382177221249,0.118310762486346,,
1981,ITA,0.0149867665008158,0.0525286110542385,0.0796307771455979,0.133496875661901,,
1982,ITA,0.0144993832528907,0.054762623978529,0.0745496959047929,0.130075673553148,,
1983,ITA,0.0163148743744674,0.0434556674041491,0.0703833309104218,0.114689427977484,,
1984,ITA,0.0132483866688415,0.0368837054095974,0.071979519638983,0.109853892494446,,
1985,ITA,0.0134385059741021,0.0391080748549486,0.0746824616314986,0.114430264268362,,
1986,ITA,0.0104684046460624,0.0229694699743196,0.0713200998109399,0.0946280409059919,,
1987,ITA,0.0104245864073073,0.0197609650803089,0.0663248419743108,0.0864722801063675,,
1988,NLD,0.0360864411161765,0.068989235004393,0.211947016171414,0.283512039474213,,
1989,NLD,0.0369754571948977,0.0742251555752371,0.207601437853364,0.284584961208451,,
1990,NLD,0.030141329332658,0.0800093373172463,0.199747364866591,0.282763587037174,,
1991,NLD,0.0275778697688721,0.0777991298964301,0.199290898753905,0.280583152031189,,
1992,NLD,0.0250181734754876,0.0647834562406862,0.204624562166968,0.271897623019096,,
1993,NLD,0.0219028307389803,0.0681241353792172,0.203568834758592,0.273166451657859,,
1994,NLD,0.0225616792350545,0.0574652098687679,0.200772573902247,0.259751867530424,,
1995,NLD,0.0246251394768987,0.0548349912271899,0.195363526479918,0.251827686878239,,
1996,NLD,0.0215420763145777,0.0740721618993452,0.182843985887462,0.258337271313358,,
1997,NLD,0.0230389570156502,0.0677426196767158,0.162666116206853,0.231541938632422,,
1998,NLD,0.0223096474446274,0.0514926762569037,0.165850641224078,0.218696838771933,,
1999,NLD,0.0189612075970889,0.058346077386208,0.164171268828424,0.223870230576028,,
2000,NLD,0.0163556942587359,0.070759142701356,0.127191323966477,0.199267714545577,,
2001,NLD,0.0173090948513449,0.0594417625312266,0.127693450483057,0.189224619953256,,
2002,NLD,0.0177715084139519,0.0558409650194386,0.140001979490763,0.19824221580614,,
2003,NLD,0.0199854778204608,0.0605621288036,0.152719749849605,0.216048213683896,,
2004,NLD,0.0219521440258251,0.0627580901248673,0.14120994320664,0.205943374148721,,
2005,NLD,0.0238736407181789,0.0915765276140575,0.135818432710555,0.229515516959369,124.553847168943,0.594304199053019
2006,NLD,0.0291564968340903,0.0893596270042387,0.132300546220318,0.223992126841883,129.825866867399,0.788659463078947
2007,NLD,0.0326773942512776,0.091101652179931,0.134218638629633,0.227797585766691,131.721888859901,0.687632452456018
2008,NLD,0.0246468843109063,0.103309462428962,0.124242558816878,0.230057711973806,134.658608211051,0.966280240250748
2009,NLD,0.0204735099420298,0.0902722039076242,0.14368807174303,0.236839968334174,118.98047090067,0.844109494291347
2010,NLD,0.0237915403546851,0.0948692202436772,0.128954842092152,0.226020823547186,135.545009437667,0.481055055347587
2011,NLD,0.0292729613913754,0.120459762987763,0.146525101200896,0.269889225127207,146.173216638229,0.775245057022884
2012,NLD,0.0233352378402252,0.131263568319262,0.130550198117905,0.264527802241285,,
2013,NLD,0.0215924185761045,0.152978606000775,0.137296363152878,0.29300005128361,,
2014,NLD,0.0222431102427079,0.130222953688144,0.139447060826124,0.272306069166464,,
2015,NLD,0.0225534452924544,0.097352561867081,0.14430984990211,0.244476451144813,,
2016,NLD,0.0208895585141697,0.0767864158141508,0.150844976071769,0.229980912412958,,
1962,NLD,0.0446188136450931,0.0983985449972993,0.3567297279221,0.477558574160412,,
1963,NLD,0.0438145552182304,0.0808390121317826,0.338757551623705,0.442491432330522,,
1964,NLD,0.051058383275612,0.0732124565144454,0.323344878334641,0.417160932458642,,
1965,NLD,0.0541099620469117,0.0694064235619911,0.32873524763158,0.417258740510979,,
1966,NLD,0.0555250032713454,0.0555311601355145,0.319465351506444,0.390465301272312,,
1967,NLD,0.0544300510331627,0.0665569124248566,0.330135069339569,0.412072809820879,,
1968,NLD,0.0506788729676496,0.0688921570131221,0.316194285801812,0.397037023122251,,
1969,NLD,0.0506016605998572,0.0726924011000855,0.291955822577414,0.37322816099723,,
1970,NLD,0.0485579541545362,0.0934702773114229,0.292637331495513,0.394064050170098,,
1971,NLD,0.0402884921043929,0.106978822271766,0.277002751198605,0.390896902086061,,
1972,NLD,0.0401273453178399,0.108013578682548,0.272077019745108,0.386995079045642,,
1973,NLD,0.0422493045336725,0.120186062463486,0.277672839134413,0.402999112427982,,
1974,NLD,0.0481569138077472,0.158505658560634,0.247857047567375,0.410836542525575,,
1975,NLD,0.0365813801872895,0.190651347256797,0.250003606503216,0.444241828574823,,
1976,NLD,0.0369143516005624,0.181261809238408,0.249435929191748,0.433779260537592,,
1977,NLD,0.0381078904764908,0.182220737156604,0.251289415791015,0.436861286655846,,
1978,NLD,0.0360176908813396,0.156670578036045,0.276341437802453,0.435230872365608,,
1979,NLD,0.0398181198619393,0.2021489113346,0.243583055365712,0.447884759082873,,
1980,NLD,0.0368392501872533,0.178756842424813,0.192781382325227,0.373729085475281,,
1981,NLD,0.0312949414702856,0.192403944147804,0.202667042997934,0.397288852545127,,
1982,NLD,0.0258676358898768,0.19448096567681,0.203016627453853,0.399433537423369,,
1983,NLD,0.0308331015674367,0.190717206606807,0.203777470698559,0.397673304171683,,
1984,NLD,0.0354912252470647,0.187495648328943,0.20116584440615,0.39390111977164,,
1985,NLD,0.0335684692644907,0.183017789192303,0.196539793606239,0.384310060986443,,
1986,NLD,0.0314669364822081,0.11960452492827,0.202904427606601,0.326753147422088,,
1987,NLD,0.0295518772895113,0.0914909697050261,0.21034367038767,0.304861046879413,,
1988,POL,0.152474479017095,0.00826704033925109,0.164258061421916,0.257476040568244,,
1989,POL,0.140362903335684,0.012333786151296,0.162134751070057,0.246292862854082,,
1990,POL,0.111460291872226,0.0106291707917153,0.162055465259399,0.231721854108929,,
1991,POL,0.132871671087478,0.00945873301896566,0.170298415194477,0.253344250208491,,
1992,POL,0.14679048772842,0.00876806484722438,0.168840201417568,0.245557247646889,,
1993,POL,0.130395330249004,0.00777378798285114,0.136031470953769,0.206401913707888,,
1994,POL,0.117378648373968,0.00600088710113589,0.121553204319852,0.186248935375749,,
1995,POL,0.105389947911717,0.00513128502282062,0.102903728763814,0.158944350300202,,
1996,POL,0.086958606375553,0.00545478897024043,0.102809975249676,0.154346816824562,,
1997,POL,0.0882931632355678,0.00583003403814891,0.116974428560031,0.1667935016061,,
1998,POL,0.0717141348244772,0.00580878507614179,0.0966908906125362,0.137633547099129,,
1999,POL,0.0714202358981858,0.00710340948235604,0.0925135864416424,0.132132138536755,,
2000,POL,0.0667974054166792,0.011015120971248,0.0808125529913205,0.12028306995521,,
2001,POL,0.0653124092807108,0.0118199917878313,0.0826655937769283,0.12663862285366,,
2002,POL,0.0636872733693103,0.0131791834871094,0.0820075133480932,0.125106096479763,,
2003,POL,0.0607113460750517,0.00888604674941898,0.0894884842962435,0.126276108184115,,
2004,POL,0.0696208092736329,0.00978499700092976,0.0896869142986489,0.134797403577827,,
2005,POL,0.0657945543389796,0.0144690012235639,0.0965986207996093,0.142585017531964,70.2749609275615,1.37056938826872
2006,POL,0.0690846446948444,0.014406528546152,0.0969304620783058,0.13671083157715,77.7913937245753,1.8017509204966
2007,POL,0.0568685850010628,0.0117661591690544,0.0948026901813148,0.125795233463771,80.6620046227492,1.50488871807368
2008,POL,0.055718784299096,0.0125352176432971,0.095812027848605,0.131131751157327,80.7544540767253,2.24270665851159
2009,POL,0.0472474702125483,0.00899306385933387,0.106568514371867,0.132163655609696,75.2259132726234,1.21409674723325
2010,POL,0.0617730329027368,0.012522767155212,0.107436453576892,0.141322602156443,82.1083264489399,1.59392633569584
2011,POL,0.0673764937366757,0.0181945433133436,0.11005202291669,0.149389298525622,87.082722756353,1.95099668116386
2012,POL,0.0589425484341209,0.0233573223627227,0.119662351544711,0.159566145648001,,
2013,POL,0.0513803046775528,0.0222760804594197,0.125203208584317,0.162381518290902,,
2014,POL,0.0451676537306737,0.020129185636785,0.123191493323737,0.154315865851162,,
2015,POL,0.0412679165657988,0.0162069200057849,0.122117001812824,0.148611602130168,,
2016,POL,0.0350828314815512,0.0108854206548357,0.117268009827556,0.136615623183208,,
1962,POL,0.136326320320525,0.0230718385808769,0.54946080335157,0.681772816110508,,
1963,POL,0.183076472536215,0.0209046024046669,0.493653263435302,0.671043034087401,,
1964,POL,0.157964017350478,0.0188389960985877,0.410745590057062,0.562693596669964,,
1965,POL,0.146469073317797,0.0214303771431503,0.429771532999426,0.575483263912252,,
1966,POL,0.159413849636941,0.00915047132576882,0.463643415894137,0.595212537739499,,
1967,POL,0.152140077877201,0.0105306120687351,0.396337267415979,0.527455248387618,,
1968,POL,0.170977003396488,0.0171692407587298,0.351688737095465,0.507355498537934,,
1969,POL,0.181703461444398,0.0178095514579624,0.343194149622894,0.504034794173156,,
1970,POL,0.189952784255327,0.0154936005283305,0.32205444618083,0.480895385435267,,
1971,POL,0.210026660444449,0.0108074538388692,0.273162792451566,0.447904043768304,,
1972,POL,0.210046419084351,0.0169107410241474,0.285183702075458,0.452804224262312,,
1973,POL,0.202641876528866,0.0125763125723604,0.309958969899814,0.460774323350627,,
1974,POL,0.281116411011688,0.0191182319704604,0.255876060932444,0.490656869208424,,
1975,POL,0.295440374068969,0.019404500530183,0.203482101313937,0.471345629090428,,
1976,POL,0.267943180815767,0.0452463269146455,0.23546630742417,0.498974140681655,,
1977,POL,0.244076533795711,0.0339909866507084,0.237105204909231,0.461559493229896,,
1978,POL,0.263836474324241,0.0365310848171402,0.240352811203001,0.480077573887159,,
1979,POL,0.27016506904564,0.0435253998367884,0.239539354712783,0.479360684118827,,
1980,POL,0.179169867227391,0.0260220573644372,0.121805245611914,0.269350746195488,,
1981,POL,0.141206884114355,0.0241760972677249,0.118560290076235,0.232488115902191,,
1982,POL,0.201688849875512,0.0150328395714466,0.11458417678422,0.283004285004511,,
1983,POL,0.220163310731671,0.0209341324888088,0.125124297736371,0.311504444525557,,
1984,POL,0.228246234424923,0.011047170845949,0.131622962192246,0.318334465351967,,
1985,POL,0.194219256012457,0.0152371945120102,0.152135931432505,0.319201094296959,,
1986,POL,0.152023087316071,0.0115781376519437,0.160820574643205,0.281547300570048,,
1987,POL,0.14129087032246,0.00983719497784095,0.160649321530011,0.260758336700177,,
1988,PRT,0.00993559978739503,0.0207086136186634,0.13812089301467,0.15888635038371,,
1989,PRT,0.0190276191392723,0.0273307827158121,0.13791078875799,0.165241571473802,,
1990,PRT,0.0192065285236054,0.0257562916418285,0.120918521574723,0.14673047907898,,
1991,PRT,0.0161122252610966,0.0193862214460956,0.115810210505688,0.13533536937579,,
1992,PRT,0.0145402560149136,0.0225566706303352,0.108877097248515,0.131604677004072,,
1993,PRT,0.0162534374204687,0.0216834600494393,0.0923817393402493,0.114158246498999,,
1994,PRT,0.0136537366112947,0.0301548017889943,0.0973692625838222,0.127608058017219,,
1995,PRT,0.0123653921828939,0.0216071202034227,0.100694298476089,0.122377381208309,,
1996,PRT,0.00951559900875866,0.0157580686819919,0.0889001843922907,0.104848382665942,,
1997,PRT,0.00973412465397346,0.0181727128699983,0.0892185893180841,0.108009083756762,,
1998,PRT,0.00870164780547316,0.0100646639128442,0.0826071857070291,0.0928750836561762,,
1999,PRT,0.0107105705727451,0.0104806458144484,0.0810561593563527,0.0928900303227644,,
2000,PRT,0.0120128234908253,0.0129190974528309,0.0817174246052053,0.0956291932567303,,
2001,PRT,0.0121122543098547,0.0108424457030016,0.0792748973878742,0.0906711178530942,,
2002,PRT,0.01048656034618,0.00998954856626978,0.0815921596672851,0.0920694407291332,,
2003,PRT,0.0106222901564374,0.0129525572789404,0.0807344328253709,0.0947378759180732,,
2004,PRT,0.0144462523138345,0.0157933407382287,0.0749713863122608,0.0926926485251261,,
2005,PRT,0.0213573131312152,0.0214681676128387,0.0929209178666424,0.118276486835505,62.5718057280122,0.150145034655981
2006,PRT,0.0256465327562687,0.0243985110202031,0.0967270040763776,0.122696278071675,68.0730362336936,0.271586085331112
2007,PRT,0.0246425631034603,0.0226076491375397,0.100948824444218,0.124933090162366,69.6530798312034,0.305150347956999
2008,PRT,0.0218005827010558,0.0305900863865014,0.103894741232554,0.136181436894154,71.963328063325,0.264769519196803
2009,PRT,0.0206979306406,0.0224023412564606,0.111491099849925,0.135227503916834,61.0822773378283,0.20231684356944
2010,PRT,0.027627068453929,0.0280169317440876,0.114260834469692,0.143839393110722,67.3048494042777,0.259252566917591
2011,PRT,0.0296182397055736,0.0307429916240727,0.111447891839673,0.143442604389107,72.8638805710354,0.318172185228651
2012,PRT,0.0283632609438819,0.036106387829996,0.110691777194803,0.147644426365044,,
2013,PRT,0.0209235897239429,0.0499077444732682,0.105481212964272,0.15704786591598,,
2014,PRT,0.0186154727979729,0.0400031233952508,0.108258090626523,0.150325624891541,,
2015,PRT,0.0178952720733562,0.0379163221023508,0.106444550438702,0.146840851068909,,
2016,PRT,0.0166546716095727,0.0286311940133969,0.102981610803258,0.132881289447769,,
1962,PRT,0.0266314657169229,0.0170290721634941,0.4374492561603,0.454630048669384,,
1963,PRT,0.0133840782301068,0.0193332013654327,0.399179650501719,0.418615179233259,,
1964,PRT,0.0162337896559981,0.0169571567559708,0.362437088934269,0.379568700038679,,
1965,PRT,0.0173419594231225,0.0139412594417465,0.379537478857217,0.393536514655462,,
1966,PRT,0.016938446524655,0.0143654611701788,0.365960640610815,0.380627648362993,,
1967,PRT,0.0184891861904662,0.0125341453920881,0.34159905421516,0.355848693368685,,
1968,PRT,0.0157061925139661,0.0109697113739955,0.355158814812603,0.366395214287378,,
1969,PRT,0.015004275806069,0.0105733832174718,0.339286767893204,0.350196320936205,,
1970,PRT,0.0180670360070634,0.020089366235857,0.336332768493145,0.356849856683595,,
1971,PRT,0.0138077558785464,0.0190413651048096,0.304901804000808,0.324165788158889,,
1972,PRT,0.0113645549792362,0.016710834007771,0.302841191286566,0.320329304121042,,
1973,PRT,0.0129408739399704,0.0132614741374261,0.297848121369501,0.311769269351974,,
1974,PRT,0.0212836546798328,0.030265535753766,0.278909182232299,0.309677390517187,,
1975,PRT,0.0202130337305107,0.0222908696986652,0.274416483473448,0.29788455136466,,
1976,PRT,0.0170015648114989,0.0226184202716045,0.290273177286593,0.312946566539555,,
1977,PRT,0.0156299034761106,0.0167115917827256,0.271943406126019,0.288779582670551,,
1978,PRT,0.0147533186344019,0.00279674270643328,0.255664804333326,0.260743070561025,,
1979,PRT,0.0170702227314824,0.0293182131378119,0.230093127188658,0.261320343243073,,
1980,PRT,0.0085953521101789,0.0397441770472737,0.157866085807722,0.197614914073403,,
1981,PRT,0.00931895928478126,0.048467567888277,0.153686016721566,0.202609895150159,,
1982,PRT,0.00808279530767463,0.0329572558145823,0.153355475409053,0.18632005884466,,
1983,PRT,0.0075361442730605,0.044510358101152,0.15558305874453,0.200094441138159,,
1984,PRT,0.00751231644035393,0.0308771706951232,0.153980025711944,0.184859634360695,,
1985,PRT,0.00786392050807603,0.0359107197341662,0.140217896361626,0.176522333032272,,
1986,PRT,0.0048639077091943,0.0241472640475189,0.134826055288767,0.158975724866539,,
1987,PRT,0.00578779942903907,0.0144386267939148,0.131432497246225,0.145900223636676,,
1988,SWE,0.033953066952205,0.0164447777227257,0.0952022314483004,0.113839984028977,,
1989,SWE,0.0351948643712771,0.0203723592461758,0.096632120777605,0.119978975272172,,
1990,SWE,0.0340148827663196,0.0223045025411321,0.0911492486856173,0.116561799665688,,
1991,SWE,0.0307358821583419,0.0234415945409715,0.0800100396956098,0.105797785533786,,
1992,SWE,0.0308873536889369,0.0232399815342708,0.0797075264732217,0.105626452946551,,
1993,SWE,0.0329914788743527,0.0249417333846138,0.0816000643065865,0.108720356458545,,
1994,SWE,0.0298449462995119,0.0187496911850947,0.0833549134971581,0.104099343704359,,
1995,SWE,0.0274656994146069,0.017352185651109,0.0831906034909277,0.102166674780069,,
1996,SWE,0.0292678693934063,0.0183586227713086,0.0741397345642058,0.097264554628452,,
1997,SWE,0.0281093171370563,0.019013455024307,0.0781333066389874,0.100095351018663,,
1998,SWE,0.0262677293484194,0.0127828619588696,0.069482180242997,0.0856771815974941,,
1999,SWE,0.0231136555265071,0.016229332164887,0.0487936671234578,0.066819868939404,,
2000,SWE,0.0214887995598541,0.0274920499872857,0.065934818300664,0.0939941148845854,,
2001,SWE,0.0236501018739998,0.0230798811658227,0.0677070344052035,0.093374790960901,,
2002,SWE,0.0246148989382495,0.0211192676289461,0.0717146009828469,0.0954211482774371,,
2003,SWE,0.0233371195326237,0.0224829724940919,0.070325791988068,0.0957095786279,,
2004,SWE,0.0269349870682559,0.0267315962317766,0.0680510153538263,0.098530371487334,,
2005,SWE,0.031213860305278,0.0329766336689504,0.0703766898019949,0.107803880222426,84.5739697153974,0.501053363616841
2006,SWE,0.0376191124837996,0.0385659082261692,0.072295086943144,0.114436625284578,88.7894830757892,0.576783572489894
2007,SWE,0.0349321783540213,0.033811852217941,0.0741641336211146,0.110608443154903,89.5397799186122,0.833422843441004
2008,SWE,0.0375277225099982,0.0468698015055759,0.0742454910047984,0.125589190207815,93.3591313493716,0.929685991614536
2009,SWE,0.0347248133634376,0.0399680416135825,0.0799594173691496,0.122984907127706,83.1433029375927,0.503849125317196
2010,SWE,0.0439692366410017,0.0445961417407558,0.0838019029011354,0.132522740031336,86.9028469934892,1.01349164635477
2011,SWE,0.0467355266262377,0.0448414358295689,0.0798719691934433,0.130095104442799,88.6615268870312,1.05825687632872
2012,SWE,0.0479358486413302,0.0558564529524044,0.080090216910777,0.14185228388852,,
2013,SWE,0.0405546583332213,0.044935221595532,0.079711576314163,0.129473403319943,,
2014,SWE,0.0402702755655769,0.0457917292791893,0.0840199918275061,0.135531499124679,,
2015,SWE,0.0346926551407803,0.0348303174275609,0.0786246929307218,0.117926807569798,,
2016,SWE,0.0346577846606493,0.0329230634009936,0.0824237059734518,0.119701967073409,,
1962,SWE,0.15305327083826,0.00324976880716838,0.357875357183155,0.362415369483851,,
1963,SWE,0.183516077716295,0.00352189325305179,0.38074421745499,0.385308852101751,,
1964,SWE,0.182316054748883,0.00387141861996713,0.381619976848811,0.386804266149708,,
1965,SWE,0.183982891691125,0.0038485081976248,0.370282379301854,0.376104143143903,,
1966,SWE,0.126492247965369,0.00405949585793124,0.317531383546255,0.323875646000528,,
1967,SWE,0.141200220261641,0.00579675470711902,0.316806167735159,0.324496323799089,,
1968,SWE,0.154825192989371,0.010105060502053,0.314423498760973,0.326410648370914,,
1969,SWE,0.154026653269768,0.00789746583628991,0.298840093566263,0.308716166935437,,
1970,SWE,0.13063525652056,0.00715839356037333,0.269374146338043,0.278881178704957,,
1971,SWE,0.0997491915350858,0.00702246565487716,0.241157968956236,0.251234817522977,,
1972,SWE,0.126318129426236,0.00684062352492576,0.261384314891736,0.27172656535439,,
1973,SWE,0.119057867192247,0.00539557074670706,0.263690232927065,0.272839972437553,,
1974,SWE,0.112900921123,0.0111970661049572,0.260511334736119,0.275565599298329,,
1975,SWE,0.101361017093,0.0125319287557873,0.225634268243025,0.241487981974096,,
1976,SWE,0.0599883303703842,0.0133539878845896,0.186493668899223,0.204551734411082,,
1977,SWE,0.0571140231080365,0.0153182109485501,0.168289419175476,0.188382305963018,,
1978,SWE,0.0569431129670407,0.0157745805759466,0.156925393843638,0.175829194567323,,
1979,SWE,0.0605161148501454,0.0257653638236713,0.153524701160495,0.182640274743984,,
1980,SWE,0.0463551677606796,0.0331681805033825,0.120522385732338,0.156542328517648,,
1981,SWE,0.0444544457017255,0.0328521184924921,0.116531777860547,0.154258374561636,,
1982,SWE,0.0360420554868066,0.0387777791985998,0.106917628262366,0.148069232294321,,
1983,SWE,0.0380689109895659,0.0473607382085146,0.109478520136825,0.158964818042207,,
1984,SWE,0.0393445876919311,0.0430481665306056,0.115743618714014,0.160955787818126,,
1985,SWE,0.0371591198119116,0.0356877717685456,0.10428705868805,0.142800953137149,,
1986,SWE,0.0336726957480251,0.0203358130065058,0.0935806785598177,0.116615842335368,,
1987,SWE,0.0311157243630473,0.0214804923983056,0.0906662062598447,0.114056698567735,,
1992,EST,0.196818461821915,0.0406261871177797,0.222290941242084,0.275126457446214,,
1993,EST,0.116380001617949,0.0576135536211796,0.169843294332516,0.243317639785234,,
1994,EST,0.0844683622222332,0.0299856739622796,0.175365426603318,0.231024503790967,,
1995,EST,0.0633774680678693,0.0673021025983487,0.190226295490877,0.279898917689165,,
1996,EST,0.0402554545949057,0.110294207548015,0.160835393892814,0.28924026856343,,
1997,EST,0.0350264832778712,0.112190884144328,0.167813684983464,0.291804445384324,,
1998,EST,0.0369646437243981,0.0758036460830191,0.175359502737542,0.260821867480138,,
1999,EST,0.0445440467637703,0.11005004599029,0.154009161914845,0.272818852469947,,
2000,EST,0.0365319592685787,0.0989499462347765,0.115180211536403,0.223470232375372,,
2001,EST,0.0339231810816223,0.087073033767834,0.127716789820888,0.223360359989951,,
2002,EST,0.0324460313351292,0.0812398011679942,0.116602959804243,0.210832145937044,,
2003,EST,0.0276744901574072,0.0518657861086463,0.115932982624064,0.181998201194956,,
2004,EST,0.0283374466447135,0.0739146400276732,0.116120822904936,0.19909779528884,,
2005,EST,0.0253173173925516,0.0846159182830991,0.105837798262078,0.197498430391811,136.916600732803,0.80481446322666
2006,EST,0.0291573457834264,0.101902803099005,0.101867168157634,0.209670119816959,137.121408242474,0.77375473886866
2007,EST,0.036839025997032,0.070065599522965,0.123709598966416,0.204548376993694,135.265677640421,0.619359284783155
2008,EST,0.0413541292093952,0.0547733733928932,0.122572120803645,0.188950565891045,137.522953096137,0.749398701702716
2009,EST,0.0307170727220134,0.0726823272398537,0.110395752432976,0.197568643253607,116.649645201599,0.762580426456127
2010,EST,0.0432678600211122,0.0592586500020331,0.123917324392103,0.201012087112854,143.800151545203,1.07694613444184
2011,EST,0.0404874124488247,0.0645466068081788,0.112869513006936,0.192162691550009,167.349949217147,1.1387721644663
2012,EST,0.0386951901246252,0.0607580278839052,0.112883739795366,0.185911421940539,,
2013,EST,0.0342238161632701,0.0430077031278815,0.119403222547324,0.176135129624999,,
2014,EST,0.0323305405223825,0.0898247467418615,0.113814827298446,0.218942207820677,,
2015,EST,0.0234770352949891,0.0403151737967503,0.114792522161881,0.164487078328636,,
2016,EST,0.0255968204442884,0.0220478703273772,0.113456562438239,0.144831423261424,,
1992,LVA,0.0867185503060055,0.291903059099223,0.14630151176117,0.443986547343338,,
1993,LVA,0.0736858240567434,0.298531966921615,0.11911221503075,0.421951575480451,,
1994,LVA,0.0448718714745953,0.292690226034664,0.145869484263234,0.445270837921408,,
1995,LVA,0.0344669964393773,0.186925895517275,0.209299670466849,0.401342970529975,,
1996,LVA,0.0278344815098891,0.248177599188259,0.167854436963325,0.418887029064915,,
1997,LVA,0.0277650647119006,0.21416264031709,0.188640754729975,0.406439951176456,,
1998,LVA,0.0276650417017723,0.135552171254868,0.217167366761824,0.360555228254914,,
1999,LVA,0.0256635074772307,0.167004351340521,0.176947829543853,0.351141717877713,,
2000,LVA,0.0300110125623107,0.144732513219628,0.20190131918333,0.351966765231159,,
2001,LVA,0.0334815180470558,0.131160056414156,0.196684514768135,0.339073372106021,,
2002,LVA,0.0383201083525287,0.100731242746643,0.20467621483411,0.321169346178791,,
2003,LVA,0.0327536599045392,0.0830681750733499,0.199738994125768,0.299277696995256,,
2004,LVA,0.0291040646082833,0.125917361077792,0.165134026920736,0.303961205762924,,
2005,LVA,0.0267795192116455,0.134500986896114,0.152336653315592,0.295750074118182,100.833397562092,1.30760489212792
2006,LVA,0.0261123046465543,0.134094956072508,0.143921900748123,0.285899854902749,100.618599561276,1.16764250723496
2007,LVA,0.0251280486562458,0.0981990842571684,0.153465185381374,0.260429248370313,95.9230193431634,0.957711880889336
2008,LVA,0.0323743208857567,0.0850853147371684,0.146389181782327,0.242740148220835,92.0013789855011,0.661754206858025
2009,LVA,0.0269422085224933,0.0792771639605411,0.149998450182972,0.241428243588358,86.8264215410616,0.846195972622906
2010,LVA,0.0361396349171012,0.0593366368826567,0.189617252866706,0.263100090308137,108.788986837409,1.22947414446878
2011,LVA,0.0427243211859507,0.0844998560682699,0.177787994605006,0.280096577976925,120.611250854009,1.20299247753046
2012,LVA,0.0361951600410364,0.0815768198582308,0.200295828864509,0.29566458128715,,
2013,LVA,0.035075094539394,0.0788736577079456,0.202938997610573,0.296027039449801,,
2014,LVA,0.0310566832761285,0.103727715017356,0.201510266685621,0.318080956936122,,
